program,experiment,cluster_number,simulator,f_value,is_winner,win_score
grep,experiment_7,103,depolarizing_02,-2.5090532374669925,True,1.0
grep,experiment_7,103,depolarizing_05,-2.5090532374669925,True,1.0
grep,experiment_7,104,ideal,-3.3426321706078017,True,1.0
grep,experiment_7,104,sampling_noise,-3.3426321706078017,True,1.0
grep,experiment_7,104,fake_brisbane,-3.3426321706078017,True,1.0
grep,experiment_7,104,depolarizing_01,-3.3426321706078017,True,1.0
grep,experiment_7,104,depolarizing_02,-3.3426321706078017,True,1.0
grep,experiment_7,104,depolarizing_05,-3.3426321706078017,True,1.0
grep,experiment_7,105,ideal,-3.3407506123511976,True,1.0
grep,experiment_7,105,sampling_noise,-3.3407506123511976,True,1.0
grep,experiment_7,105,fake_brisbane,-3.3407506123511976,True,1.0
grep,experiment_7,105,depolarizing_01,-3.3407506123511976,True,1.0
grep,experiment_7,105,depolarizing_02,-3.3407506123511976,True,1.0
grep,experiment_7,105,depolarizing_05,-3.3407506123511976,True,1.0
grep,experiment_7,106,ideal,-3.339842717223964,True,1.0
grep,experiment_7,106,sampling_noise,-3.339842717223964,True,1.0
grep,experiment_7,106,fake_brisbane,-3.339842717223964,True,1.0
grep,experiment_7,106,depolarizing_01,-3.339842717223964,True,1.0
grep,experiment_7,106,depolarizing_02,-3.339842717223964,True,1.0
grep,experiment_7,106,depolarizing_05,-3.339842717223964,True,1.0
grep,experiment_7,107,ideal,-3.342041082749004,True,1.0
grep,experiment_7,107,sampling_noise,-3.342041082749004,True,1.0
grep,experiment_7,107,fake_brisbane,-3.342041082749004,True,1.0
grep,experiment_7,107,depolarizing_01,-3.342041082749004,True,1.0
grep,experiment_7,107,depolarizing_02,-3.342041082749004,True,1.0
grep,experiment_7,107,depolarizing_05,-3.342041082749004,True,1.0
grep,experiment_7,108,ideal,-3.3404356182357033,True,1.0
grep,experiment_7,108,sampling_noise,-3.3404356182357033,True,1.0
grep,experiment_7,108,fake_brisbane,-3.3404356182357033,True,1.0
grep,experiment_7,108,depolarizing_01,-3.3404356182357033,True,1.0
grep,experiment_7,108,depolarizing_02,-3.3404356182357033,True,1.0
grep,experiment_7,108,depolarizing_05,-3.3404356182357033,True,1.0
grep,experiment_7,109,ideal,-3.358664563409255,True,1.0
grep,experiment_7,109,sampling_noise,-3.358664563409255,True,1.0
grep,experiment_7,109,fake_brisbane,-3.358664563409255,True,1.0
grep,experiment_7,109,depolarizing_01,-3.358664563409255,True,1.0
grep,experiment_7,109,depolarizing_02,-3.358664563409255,True,1.0
grep,experiment_7,109,depolarizing_05,-3.358664563409255,True,1.0
grep,experiment_7,110,ideal,-2.7062815859483944,True,1.0
grep,experiment_7,110,sampling_noise,-2.7062815859483944,True,1.0
grep,experiment_7,110,fake_brisbane,-2.7062815859483944,True,1.0
grep,experiment_7,110,depolarizing_01,-2.7062815859483944,True,1.0
grep,experiment_7,110,depolarizing_02,-2.7062815859483944,True,1.0
grep,experiment_7,110,depolarizing_05,-2.7062815859483944,True,1.0
grep,experiment_7,111,ideal,-2.703426529394506,True,1.0
grep,experiment_7,111,sampling_noise,-2.703426529394506,True,1.0
grep,experiment_7,111,fake_brisbane,-2.703426529394506,True,1.0
grep,experiment_7,111,depolarizing_01,-2.703426529394506,True,1.0
grep,experiment_7,111,depolarizing_02,-2.703426529394506,True,1.0
grep,experiment_7,111,depolarizing_05,-2.703426529394506,True,1.0
grep,experiment_7,112,ideal,-2.699485888725156,True,1.0
grep,experiment_7,112,sampling_noise,-2.699485888725156,True,1.0
grep,experiment_7,112,fake_brisbane,-2.699485888725156,True,1.0
grep,experiment_7,112,depolarizing_01,-2.699485888725156,True,1.0
grep,experiment_7,112,depolarizing_02,-2.699485888725156,True,1.0
grep,experiment_7,112,depolarizing_05,-2.699485888725156,True,1.0
grep,experiment_7,113,ideal,-2.7056628062992227,True,1.0
grep,experiment_7,113,sampling_noise,-2.7056628062992227,True,1.0
grep,experiment_7,113,fake_brisbane,-2.7056628062992227,True,1.0
grep,experiment_7,113,depolarizing_01,-2.7056628062992227,True,1.0
grep,experiment_7,113,depolarizing_02,-2.7056628062992227,True,1.0
grep,experiment_7,113,depolarizing_05,-2.7056628062992227,True,1.0
grep,experiment_7,114,ideal,-2.703364882194508,True,1.0
grep,experiment_7,114,sampling_noise,-2.703364882194508,True,1.0
grep,experiment_7,114,fake_brisbane,-2.703364882194508,True,1.0
grep,experiment_7,114,depolarizing_01,-2.703364882194508,True,1.0
grep,experiment_7,114,depolarizing_02,-2.703364882194508,True,1.0
grep,experiment_7,114,depolarizing_05,-2.703364882194508,True,1.0
grep,experiment_7,115,ideal,-2.7025232495656675,True,1.0
grep,experiment_7,115,sampling_noise,-2.7025232495656675,True,1.0
grep,experiment_7,115,fake_brisbane,-2.7025232495656675,True,1.0
grep,experiment_7,115,depolarizing_01,-2.7025232495656675,True,1.0
grep,experiment_7,115,depolarizing_02,-2.7025232495656675,True,1.0
grep,experiment_7,115,depolarizing_05,-2.7025232495656675,True,1.0
grep,experiment_7,116,ideal,-2.777594044946413,True,1.0
grep,experiment_7,116,sampling_noise,-2.777594044946413,True,1.0
grep,experiment_7,116,fake_brisbane,-2.777594044946413,True,1.0
grep,experiment_7,116,depolarizing_01,-2.777594044946413,True,1.0
grep,experiment_7,116,depolarizing_02,-2.777594044946413,True,1.0
grep,experiment_7,116,depolarizing_05,-2.777594044946413,True,1.0
grep,experiment_7,117,ideal,-2.7756666633700253,True,1.0
grep,experiment_7,117,sampling_noise,-2.7756666633700253,True,1.0
grep,experiment_7,117,fake_brisbane,-2.7756666633700253,True,1.0
grep,experiment_7,117,depolarizing_01,-2.7756666633700253,True,1.0
grep,experiment_7,117,depolarizing_02,-2.7756666633700253,True,1.0
grep,experiment_7,117,depolarizing_05,-2.7756666633700253,True,1.0
grep,experiment_7,118,ideal,-2.7718231087990666,True,1.0
grep,experiment_7,118,sampling_noise,-2.7718231087990666,True,1.0
grep,experiment_7,118,fake_brisbane,-2.7718231087990666,True,1.0
grep,experiment_7,118,depolarizing_01,-2.7718231087990666,True,1.0
grep,experiment_7,118,depolarizing_02,-2.7718231087990666,True,1.0
grep,experiment_7,118,depolarizing_05,-2.7718231087990666,True,1.0
grep,experiment_7,119,ideal,-2.7769363649250507,True,1.0
grep,experiment_7,119,sampling_noise,-2.7769363649250507,True,1.0
grep,experiment_7,119,fake_brisbane,-2.7769363649250507,True,1.0
grep,experiment_7,119,depolarizing_01,-2.7769363649250507,True,1.0
grep,experiment_7,119,depolarizing_02,-2.7769363649250507,True,1.0
grep,experiment_7,119,depolarizing_05,-2.7769363649250507,True,1.0
grep,experiment_7,120,ideal,-2.7749880496737975,True,1.0
grep,experiment_7,120,sampling_noise,-2.7749880496737975,True,1.0
grep,experiment_7,120,fake_brisbane,-2.7749880496737975,True,1.0
grep,experiment_7,120,depolarizing_01,-2.7749880496737975,True,1.0
grep,experiment_7,120,depolarizing_02,-2.7749880496737975,True,1.0
grep,experiment_7,120,depolarizing_05,-2.7749880496737975,True,1.0
grep,experiment_7,121,ideal,-2.768291746198148,True,1.0
grep,experiment_7,121,sampling_noise,-2.768291746198148,True,1.0
grep,experiment_7,121,fake_brisbane,-2.768291746198148,True,1.0
grep,experiment_7,121,depolarizing_01,-2.768291746198148,True,1.0
grep,experiment_7,121,depolarizing_02,-2.768291746198148,True,1.0
grep,experiment_7,121,depolarizing_05,-2.768291746198148,True,1.0
grep,experiment_7,122,ideal,0.0,True,1.0
grep,experiment_7,122,sampling_noise,0.0121370809556305,False,0.0
grep,experiment_7,122,fake_brisbane,0.0016366177774700913,False,0.0
grep,experiment_7,122,depolarizing_01,0.005186441571970634,False,0.0
grep,experiment_7,122,depolarizing_02,0.008517203524769318,False,0.0
grep,experiment_7,122,depolarizing_05,0.011057265963163325,False,0.0
grep,experiment_7,123,ideal,0.0,True,1.0
grep,experiment_7,123,sampling_noise,0.0,True,1.0
grep,experiment_7,123,fake_brisbane,0.013654854799415837,False,0.0
grep,experiment_7,123,depolarizing_01,0.012086147841194175,False,0.0
grep,experiment_7,123,depolarizing_02,0.021334216833311905,False,0.0
grep,experiment_7,123,depolarizing_05,0.0076803510264093966,False,0.0
grep,experiment_7,124,ideal,0.0,True,1.0
grep,experiment_7,124,sampling_noise,0.0,True,1.0
grep,experiment_7,124,fake_brisbane,0.005495007236128556,False,0.0
grep,experiment_7,124,depolarizing_01,0.016300409772564688,False,0.0
grep,experiment_7,124,depolarizing_02,0.027289435252308474,False,0.0
grep,experiment_7,124,depolarizing_05,0.027402674895084377,False,0.0
grep,experiment_7,125,ideal,0.0,True,1.0
grep,experiment_7,125,sampling_noise,0.0,True,1.0
grep,experiment_7,125,fake_brisbane,0.02620549945770244,False,0.0
grep,experiment_7,125,depolarizing_01,0.0,True,1.0
grep,experiment_7,125,depolarizing_02,0.055708135122750455,False,0.0
grep,experiment_7,125,depolarizing_05,0.025583917663076623,False,0.0
grep,experiment_7,126,ideal,0.0,True,1.0
grep,experiment_7,126,sampling_noise,0.020782029346704513,False,0.0
grep,experiment_7,126,fake_brisbane,0.0542323934607815,False,0.0
grep,experiment_7,126,depolarizing_01,0.020782029346704513,False,0.0
grep,experiment_7,126,depolarizing_02,0.07156679490602923,False,0.0
grep,experiment_7,126,depolarizing_05,0.025113981387160898,False,0.0
grep,experiment_7,127,ideal,0.0,True,1.0
grep,experiment_7,127,sampling_noise,0.020569231124253722,False,0.0
grep,experiment_7,127,fake_brisbane,0.06694688121210923,False,0.0
grep,experiment_7,127,depolarizing_01,0.020569231124253722,False,0.0
grep,experiment_7,127,depolarizing_02,0.09246272322385186,False,0.0
grep,experiment_7,127,depolarizing_05,0.0462293012108565,False,0.0
grep,experiment_7,128,ideal,0.0,True,1.0
grep,experiment_7,128,sampling_noise,0.0,True,1.0
grep,experiment_7,128,fake_brisbane,0.0,True,1.0
grep,experiment_7,128,depolarizing_01,0.0,True,1.0
grep,experiment_7,128,depolarizing_02,0.0,True,1.0
grep,experiment_7,128,depolarizing_05,0.025539742664148032,False,0.0
grep,experiment_7,129,ideal,0.0,True,1.0
grep,experiment_7,129,sampling_noise,1.33513989299101e-05,False,0.0
grep,experiment_7,129,fake_brisbane,2.67027978598202e-05,False,0.0
grep,experiment_7,129,depolarizing_01,4.780130481078925e-06,False,0.0
grep,experiment_7,129,depolarizing_02,2.67027978598202e-05,False,0.0
grep,experiment_7,129,depolarizing_05,1.071408556103897e-05,False,0.0
grep,experiment_7,130,ideal,0.0,True,1.0
grep,experiment_7,130,sampling_noise,2.3735820319840178e-05,False,0.0
grep,experiment_7,130,fake_brisbane,2.0274346523196818e-05,False,0.0
grep,experiment_7,130,depolarizing_01,7.4174438499500555e-06,False,0.0
grep,experiment_7,130,depolarizing_02,0.0,True,1.0
grep,experiment_7,130,depolarizing_05,1.4834887699900111e-05,False,0.0
grep,experiment_7,131,ideal,0.0,True,1.0
grep,experiment_7,131,sampling_noise,2.5713805346493526e-05,False,0.0
grep,experiment_7,131,fake_brisbane,2.5713805346493526e-05,False,0.0
grep,experiment_7,131,depolarizing_01,6.4284513366233815e-06,False,0.0
grep,experiment_7,131,depolarizing_02,3.758171550641362e-05,False,0.0
grep,experiment_7,131,depolarizing_05,3.758171550641362e-05,False,0.0
grep,experiment_7,132,ideal,0.0,True,1.0
grep,experiment_7,132,sampling_noise,0.0005592752662862343,False,0.0
grep,experiment_7,132,fake_brisbane,0.00023570988234285732,False,0.0
grep,experiment_7,132,depolarizing_01,0.0004372995229759444,False,0.0
grep,experiment_7,132,depolarizing_02,0.0003431804021243559,False,0.0
grep,experiment_7,132,depolarizing_05,0.00032092807057450577,False,0.0
grep,experiment_7,133,ideal,0.0,True,1.0
grep,experiment_7,133,sampling_noise,0.0005752639785850154,False,0.0
grep,experiment_7,133,fake_brisbane,0.0007043275015741464,False,0.0
grep,experiment_7,133,depolarizing_01,0.0011264624726790818,False,0.0
grep,experiment_7,133,depolarizing_02,0.0009197630373938069,False,0.0
grep,experiment_7,133,depolarizing_05,0.0008197099614622584,False,0.0
grep,experiment_7,134,ideal,0.0,True,1.0
grep,experiment_7,134,sampling_noise,0.0005838352470338466,False,0.0
grep,experiment_7,134,fake_brisbane,0.0004658154737768635,False,0.0
grep,experiment_7,134,depolarizing_01,0.00011604178823032976,False,0.0
grep,experiment_7,134,depolarizing_02,0.00034664187592099927,False,0.0
grep,experiment_7,134,depolarizing_05,0.00023719337111284734,False,0.0
grep,experiment_7,135,ideal,0.0,True,1.0
grep,experiment_7,135,sampling_noise,0.00022812760640735283,False,0.0
grep,experiment_7,135,fake_brisbane,0.0006967452256386418,False,0.0
grep,experiment_7,135,depolarizing_01,0.00023439122565842177,False,0.0
grep,experiment_7,135,depolarizing_02,0.0002348857219150851,False,0.0
grep,experiment_7,135,depolarizing_05,0.00011406380320367642,False,0.0
grep,experiment_7,136,ideal,0.0,True,1.0
grep,experiment_7,136,sampling_noise,0.0002309297518617784,False,0.0
grep,experiment_7,136,fake_brisbane,0.00776837136009547,False,0.0
grep,experiment_7,136,depolarizing_01,0.0003420265775254748,False,0.0
grep,experiment_7,136,depolarizing_02,0.0004588925261835768,False,0.0
grep,experiment_7,136,depolarizing_05,0.00034499355506545484,False,0.0
grep,experiment_7,137,ideal,0.0,True,1.0
grep,experiment_7,137,sampling_noise,0.000370212864155285,False,0.0
grep,experiment_7,137,fake_brisbane,0.0007181733967607199,False,0.0
grep,experiment_7,137,depolarizing_01,0.000370212864155285,False,0.0
grep,experiment_7,137,depolarizing_02,0.0004859249882145059,False,0.0
grep,experiment_7,137,depolarizing_05,0.0003469715400921082,False,0.0
grep,experiment_7,138,ideal,0.0,True,1.0
grep,experiment_7,138,sampling_noise,0.0002312594160328873,False,0.0
grep,experiment_7,138,fake_brisbane,0.0002327429048028773,False,0.0
grep,experiment_7,138,depolarizing_01,0.00011703078074365643,False,0.0
grep,experiment_7,138,depolarizing_02,0.00011554729197366643,False,0.0
grep,experiment_7,138,depolarizing_05,0.00034944402137542484,False,0.0
grep,experiment_8,0,ideal,-1.3877173723128249,True,1.0
grep,experiment_8,0,sampling_noise,-1.3877173723128249,True,1.0
grep,experiment_8,0,fake_brisbane,-1.3877173723128249,True,1.0
grep,experiment_8,0,depolarizing_01,-1.3877173723128249,True,1.0
grep,experiment_8,0,depolarizing_02,-1.3877173723128249,True,1.0
grep,experiment_8,0,depolarizing_05,-1.3877173723128249,True,1.0
grep,experiment_8,1,ideal,-2.6590014801921282,True,1.0
grep,experiment_8,1,sampling_noise,-2.6590014801921282,True,1.0
grep,experiment_8,1,fake_brisbane,-2.6590014801921282,True,1.0
grep,experiment_8,1,depolarizing_01,-2.6590014801921282,True,1.0
grep,experiment_8,1,depolarizing_02,-2.6590014801921282,True,1.0
grep,experiment_8,1,depolarizing_05,-2.6590014801921282,True,1.0
grep,experiment_8,2,ideal,0.0,True,1.0
grep,experiment_8,2,sampling_noise,0.0,True,1.0
grep,experiment_8,2,fake_brisbane,0.0,True,1.0
grep,experiment_8,2,depolarizing_01,0.0,True,1.0
grep,experiment_8,2,depolarizing_02,0.0,True,1.0
grep,experiment_8,2,depolarizing_05,0.0,True,1.0
grep,experiment_8,3,ideal,0.0,True,1.0
grep,experiment_8,3,sampling_noise,0.0,True,1.0
grep,experiment_8,3,fake_brisbane,0.0,True,1.0
grep,experiment_8,3,depolarizing_01,0.0,True,1.0
grep,experiment_8,3,depolarizing_02,0.0,True,1.0
grep,experiment_8,3,depolarizing_05,0.0,True,1.0
grep,experiment_8,4,ideal,-2.8473392804749804,True,1.0
grep,experiment_8,4,sampling_noise,-2.8473392804749804,True,1.0
grep,experiment_8,4,fake_brisbane,-2.8473392804749804,True,1.0
grep,experiment_8,4,depolarizing_01,-2.8473392804749804,True,1.0
grep,experiment_8,4,depolarizing_02,-2.8473392804749804,True,1.0
grep,experiment_8,4,depolarizing_05,-2.8473392804749804,True,1.0
grep,experiment_8,5,ideal,0.0,True,1.0
grep,experiment_8,5,sampling_noise,0.00011933842994141868,False,0.0
grep,experiment_8,5,fake_brisbane,0.0,True,1.0
grep,experiment_8,5,depolarizing_01,0.00704311018365591,False,0.0
grep,experiment_8,5,depolarizing_02,0.0002601050310049153,False,0.0
grep,experiment_8,5,depolarizing_05,0.013909190707426345,False,0.0
grep,experiment_8,6,ideal,-0.8871480422893199,True,1.0
grep,experiment_8,6,sampling_noise,-0.8871480422893199,True,1.0
grep,experiment_8,6,fake_brisbane,-0.8871480422893199,True,1.0
grep,experiment_8,6,depolarizing_01,-0.8871480422893199,True,1.0
grep,experiment_8,6,depolarizing_02,-0.8871480422893199,True,1.0
grep,experiment_8,6,depolarizing_05,-0.8871480422893199,True,1.0
grep,experiment_8,7,ideal,-1.106060051625409,True,1.0
grep,experiment_8,7,sampling_noise,-1.106060051625409,True,1.0
grep,experiment_8,7,fake_brisbane,-1.106060051625409,True,1.0
grep,experiment_8,7,depolarizing_01,-1.106060051625409,True,1.0
grep,experiment_8,7,depolarizing_02,-1.106060051625409,True,1.0
grep,experiment_8,7,depolarizing_05,-1.106060051625409,True,1.0
grep,experiment_8,8,ideal,0.0,True,1.0
grep,experiment_8,8,sampling_noise,0.05421558058805495,False,0.0
grep,experiment_8,8,fake_brisbane,0.015204276403627625,False,0.0
grep,experiment_8,8,depolarizing_01,0.0,True,1.0
grep,experiment_8,8,depolarizing_02,0.0,True,1.0
grep,experiment_8,8,depolarizing_05,0.04605919449856431,False,0.0
grep,experiment_8,9,ideal,0.0,True,1.0
grep,experiment_8,9,sampling_noise,0.0017561210394970643,False,0.0
grep,experiment_8,9,fake_brisbane,0.0017543078865559654,False,0.0
grep,experiment_8,9,depolarizing_01,0.0007986114545112894,False,0.0
grep,experiment_8,9,depolarizing_02,0.001554036902607314,False,0.0
grep,experiment_8,9,depolarizing_05,0.0013323377475365846,False,0.0
grep,experiment_8,10,ideal,0.0,True,1.0
grep,experiment_8,10,sampling_noise,0.0,True,1.0
grep,experiment_8,10,fake_brisbane,0.0,True,1.0
grep,experiment_8,10,depolarizing_01,0.0,True,1.0
grep,experiment_8,10,depolarizing_02,0.0,True,1.0
grep,experiment_8,10,depolarizing_05,0.0,True,1.0
grep,experiment_8,11,ideal,0.0,True,1.0
grep,experiment_8,11,sampling_noise,0.0,True,1.0
grep,experiment_8,11,fake_brisbane,0.0,True,1.0
grep,experiment_8,11,depolarizing_01,0.0,True,1.0
grep,experiment_8,11,depolarizing_02,0.0,True,1.0
grep,experiment_8,11,depolarizing_05,0.0,True,1.0
grep,experiment_8,12,ideal,0.0,True,1.0
grep,experiment_8,12,sampling_noise,0.0,True,1.0
grep,experiment_8,12,fake_brisbane,0.0,True,1.0
grep,experiment_8,12,depolarizing_01,0.0,True,1.0
grep,experiment_8,12,depolarizing_02,0.0,True,1.0
grep,experiment_8,12,depolarizing_05,0.0,True,1.0
grep,experiment_8,13,ideal,0.0,True,1.0
grep,experiment_8,13,sampling_noise,0.0,True,1.0
grep,experiment_8,13,fake_brisbane,0.0,True,1.0
grep,experiment_8,13,depolarizing_01,0.0,True,1.0
grep,experiment_8,13,depolarizing_02,0.0,True,1.0
grep,experiment_8,13,depolarizing_05,0.0,True,1.0
grep,experiment_8,14,ideal,0.0,True,1.0
grep,experiment_8,14,sampling_noise,0.0,True,1.0
grep,experiment_8,14,fake_brisbane,0.0,True,1.0
grep,experiment_8,14,depolarizing_01,0.0,True,1.0
grep,experiment_8,14,depolarizing_02,0.0,True,1.0
grep,experiment_8,14,depolarizing_05,0.0,True,1.0
grep,experiment_8,15,ideal,-1.4998651673540164,True,1.0
grep,experiment_8,15,sampling_noise,-1.4998651673540164,True,1.0
grep,experiment_8,15,fake_brisbane,-1.4998651673540164,True,1.0
grep,experiment_8,15,depolarizing_01,-1.4998651673540164,True,1.0
grep,experiment_8,15,depolarizing_02,-1.4998651673540164,True,1.0
grep,experiment_8,15,depolarizing_05,-1.4998651673540164,True,1.0
grep,experiment_8,16,ideal,-1000.4773817412203,True,1.0
grep,experiment_8,16,sampling_noise,-1000.4185315768826,False,0.0
grep,experiment_8,16,fake_brisbane,-1000.455475392218,False,0.0
grep,experiment_8,16,depolarizing_01,-1000.4607874358392,False,0.0
grep,experiment_8,16,depolarizing_02,-1000.4019372715015,False,0.0
grep,experiment_8,16,depolarizing_05,-1000.4019372715015,False,0.0
grep,experiment_8,17,ideal,0.0,True,1.0
grep,experiment_8,17,sampling_noise,0.0,True,1.0
grep,experiment_8,17,fake_brisbane,0.0,True,1.0
grep,experiment_8,17,depolarizing_01,0.0,True,1.0
grep,experiment_8,17,depolarizing_02,0.0,True,1.0
grep,experiment_8,17,depolarizing_05,0.016285904549035897,False,0.0
grep,experiment_8,18,ideal,0.0,True,1.0
grep,experiment_8,18,sampling_noise,0.0,True,1.0
grep,experiment_8,18,fake_brisbane,0.0,True,1.0
grep,experiment_8,18,depolarizing_01,0.01763291235218683,False,0.0
grep,experiment_8,18,depolarizing_02,0.009198124870194732,False,0.0
grep,experiment_8,18,depolarizing_05,0.0,True,1.0
grep,experiment_8,19,ideal,-982.4940452760774,False,0.0
grep,experiment_8,19,sampling_noise,-982.4974284546333,False,0.0
grep,experiment_8,19,fake_brisbane,-982.4991750154119,True,1.0
grep,experiment_8,19,depolarizing_01,0.0,False,0.0
grep,experiment_8,19,depolarizing_02,0.0025649520833127292,False,0.0
grep,experiment_8,19,depolarizing_05,-982.4966102281606,False,0.0
grep,experiment_8,20,ideal,0.0,True,1.0
grep,experiment_8,20,sampling_noise,0.002073587636274927,False,0.0
grep,experiment_8,20,fake_brisbane,0.018320097316863314,False,0.0
grep,experiment_8,20,depolarizing_01,0.006763390134470015,False,0.0
grep,experiment_8,20,depolarizing_02,0.006762401141956689,False,0.0
grep,experiment_8,20,depolarizing_05,0.0010109151807054153,False,0.0
grep,experiment_8,21,ideal,0.0,True,1.0
grep,experiment_8,21,sampling_noise,0.01146967584122055,False,0.0
grep,experiment_8,21,fake_brisbane,0.007277831073485441,False,0.0
grep,experiment_8,21,depolarizing_01,0.011471653826247203,False,0.0
grep,experiment_8,21,depolarizing_02,0.005204902765552731,False,0.0
grep,experiment_8,21,depolarizing_05,0.011419896551383106,False,0.0
grep,experiment_8,22,ideal,0.0,True,1.0
grep,experiment_8,22,sampling_noise,0.0014892578929844166,False,0.0
grep,experiment_8,22,fake_brisbane,0.00033971892832771253,False,0.0
grep,experiment_8,22,depolarizing_01,0.0014703022031456554,False,0.0
grep,experiment_8,22,depolarizing_02,0.00037828963634745284,False,0.0
grep,experiment_8,22,depolarizing_05,0.00033971892832771253,False,0.0
grep,experiment_8,23,ideal,0.0,True,1.0
grep,experiment_8,23,sampling_noise,0.00029785157859688337,False,0.0
grep,experiment_8,23,fake_brisbane,0.001086902772146015,False,0.0
grep,experiment_8,23,depolarizing_01,0.0008063585625323484,False,0.0
grep,experiment_8,23,depolarizing_02,0.0021860031186230586,False,0.0
grep,experiment_8,23,depolarizing_05,0.0013786555635773837,False,0.0
grep,experiment_8,24,ideal,0.0,True,1.0
grep,experiment_8,24,sampling_noise,0.0023297366972265354,False,0.0
grep,experiment_8,24,fake_brisbane,0.0,True,1.0
grep,experiment_8,24,depolarizing_01,0.014622089477449323,False,0.0
grep,experiment_8,24,depolarizing_02,0.004891721802999285,False,0.0
grep,experiment_8,24,depolarizing_05,0.012292352780222787,False,0.0
grep,experiment_8,25,ideal,0.0,True,1.0
grep,experiment_8,25,sampling_noise,0.0006576800213622383,False,0.0
grep,experiment_8,25,fake_brisbane,0.0,True,1.0
grep,experiment_8,25,depolarizing_01,0.02956032689499207,False,0.0
grep,experiment_8,25,depolarizing_02,0.011597915203781907,False,0.0
grep,experiment_8,25,depolarizing_05,0.0006576800213622383,False,0.0
grep,experiment_8,26,ideal,0.0,True,1.0
grep,experiment_8,26,sampling_noise,0.0111749560722492,False,0.0
grep,experiment_8,26,fake_brisbane,0.01889519646336277,False,0.0
grep,experiment_8,26,depolarizing_01,0.0111749560722492,False,0.0
grep,experiment_8,26,depolarizing_02,0.015401415577950741,False,0.0
grep,experiment_8,26,depolarizing_05,0.09510531121946074,False,0.0
grep,experiment_8,27,ideal,0.0,True,1.0
grep,experiment_8,27,sampling_noise,0.012635203518176034,False,0.0
grep,experiment_8,27,fake_brisbane,0.008179792245639366,False,0.0
grep,experiment_8,27,depolarizing_01,0.012635203518176034,False,0.0
grep,experiment_8,27,depolarizing_02,0.008179792245639366,False,0.0
grep,experiment_8,27,depolarizing_05,0.05824523058360448,False,0.0
grep,experiment_8,28,ideal,0.0,True,1.0
grep,experiment_8,28,sampling_noise,0.009941023079788619,False,0.0
grep,experiment_8,28,fake_brisbane,0.08433369926056328,False,0.0
grep,experiment_8,28,depolarizing_01,0.01659447021319382,False,0.0
grep,experiment_8,28,depolarizing_02,0.0,True,1.0
grep,experiment_8,28,depolarizing_05,0.03398062893330564,False,0.0
grep,experiment_8,29,ideal,0.0,True,1.0
grep,experiment_8,29,sampling_noise,0.04699873738622465,False,0.0
grep,experiment_8,29,fake_brisbane,0.0,True,1.0
grep,experiment_8,29,depolarizing_01,0.0647458783737007,False,0.0
grep,experiment_8,29,depolarizing_02,0.016806444275216836,False,0.0
grep,experiment_8,29,depolarizing_05,0.047858996040733306,False,0.0
grep,experiment_8,30,ideal,0.0,True,1.0
grep,experiment_8,30,sampling_noise,0.031181944952676708,False,0.0
grep,experiment_8,30,fake_brisbane,0.016369144752240893,False,0.0
grep,experiment_8,30,depolarizing_01,0.01599794289557228,False,0.0
grep,experiment_8,30,depolarizing_02,0.07987334302545995,False,0.0
grep,experiment_8,30,depolarizing_05,0.047281094748779416,False,0.0
grep,experiment_8,31,ideal,0.0,True,1.0
grep,experiment_8,31,sampling_noise,0.07680713656997616,False,0.0
grep,experiment_8,31,fake_brisbane,0.0,True,1.0
grep,experiment_8,31,depolarizing_01,0.04636759533063668,False,0.0
grep,experiment_8,31,depolarizing_02,0.03177797777404158,False,0.0
grep,experiment_8,31,depolarizing_05,0.031181944952676708,False,0.0
grep,experiment_8,32,ideal,0.0,True,1.0
grep,experiment_8,32,sampling_noise,0.06418528445073005,False,0.0
grep,experiment_8,32,fake_brisbane,0.0439750576088139,False,0.0
grep,experiment_8,32,depolarizing_01,0.031007222941988995,False,0.0
grep,experiment_8,32,depolarizing_02,0.031671661078858965,False,0.0
grep,experiment_8,32,depolarizing_05,0.027572287111119902,False,0.0
grep,experiment_8,33,ideal,0.0,True,1.0
grep,experiment_8,33,sampling_noise,0.02702900055713245,False,0.0
grep,experiment_8,33,fake_brisbane,0.0,True,1.0
grep,experiment_8,33,depolarizing_01,0.0,True,1.0
grep,experiment_8,33,depolarizing_02,0.030733601679968615,False,0.0
grep,experiment_8,33,depolarizing_05,0.0,True,1.0
grep,experiment_8,34,ideal,-2.281262877506684,True,1.0
grep,experiment_8,34,sampling_noise,-2.281262877506684,True,1.0
grep,experiment_8,34,fake_brisbane,-2.281262877506684,True,1.0
grep,experiment_8,34,depolarizing_01,-2.281262877506684,True,1.0
grep,experiment_8,34,depolarizing_02,-2.281262877506684,True,1.0
grep,experiment_8,34,depolarizing_05,-2.281262877506684,True,1.0
grep,experiment_8,35,ideal,-1.8258977579539724,True,1.0
grep,experiment_8,35,sampling_noise,-1.8258977579539724,True,1.0
grep,experiment_8,35,fake_brisbane,-1.8258977579539724,True,1.0
grep,experiment_8,35,depolarizing_01,-1.8258977579539724,True,1.0
grep,experiment_8,35,depolarizing_02,-1.8258977579539724,True,1.0
grep,experiment_8,35,depolarizing_05,-1.8258977579539724,True,1.0
grep,experiment_8,36,ideal,0.0,True,1.0
grep,experiment_8,36,sampling_noise,0.0,True,1.0
grep,experiment_8,36,fake_brisbane,0.0,True,1.0
grep,experiment_8,36,depolarizing_01,0.0,True,1.0
